,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
11,1975,Chainlink,LINK,chainlink,1406,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-06T14:36:00.000Z,12.580739664726213,702282527.5110929,7.1453,0.41541374,4.96918484,10.0526067,65.68612209,101.90939135,71.07733423,7005584510.576993,0.5261,12580739664.73,,2023-11-06T14:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-06 06:37:59.249156
12,3890,Polygon,MATIC,polygon,1044,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244522331.079987,10000000000.0,False,,13,,,,2023-11-06T14:36:00.000Z,0.7106379560073677,256742675.20856184,24.2167,0.2312056,3.65771578,10.32533717,24.5528568,28.75328022,5.31953348,6569508453.623148,0.4922,7106379560.07,,2023-11-06T14:36:00.000Z,,,,,,2023-11-06 06:37:59.249156
13,6636,Polkadot,DOT,polkadot-new,605,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1280142342.4484863,1374396706.0091891,True,,14,,,,2023-11-06T14:36:00.000Z,4.8608621032274035,191098501.8029301,5.7053,-0.07040256,1.57691412,12.20921038,18.99822916,14.38931588,-2.96725989,6222595399.144605,0.4662,6680752863.04,,2023-11-06T14:36:00.000Z,,,,,,2023-11-06 06:37:59.249156
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1476,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87097067,163841.87097067,False,,15,,,,2023-11-06T14:37:00.000Z,35153.86936974069,142365513.82263255,20.5569,0.05752695,0.49485691,1.4805058,25.77135502,36.96908699,19.5769978,5759675729.396842,0.4321,5759675729.4,,2023-11-06T14:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-06 06:37:59.249156
0,1,Bitcoin,BTC,bitcoin,10520,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19534887.0,19534887.0,False,,1,,,,2023-11-06T14:38:00.000Z,35098.01018621368,13368309024.214117,25.5734,0.07099747,0.5565135,1.33132338,25.55893586,36.7909599,19.28515471,685635662912.5332,51.3733,737058213910.49,,2023-11-06T14:38:00.000Z,,,,,,2023-11-06 06:39:00.144547
1,1027,Ethereum,ETH,ethereum,7714,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120269157.95539106,120269157.95539106,True,,2,,,,2023-11-06T14:38:00.000Z,1905.8064765289012,8364196319.902227,21.482,0.35272482,1.52083214,4.91102088,16.09577437,17.25275905,3.72172707,229209740158.0617,17.1742,229209740158.06,,2023-11-06T14:38:00.000Z,,,,,,2023-11-06 06:39:00.144547
2,825,Tether USDt,USDT,tether,65153,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,85392259446.54083,88623656723.66243,True,,3,,,,2023-11-06T14:37:00.000Z,1.0008992142791153,28695442210.8788,21.1467,0.01484611,-0.01555469,0.03123628,0.03607924,0.15736994,0.15956426,85469045385.56108,6.4188,88703348381.26,,2023-11-06T14:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-11-06 06:39:00.144547
3,52,XRP,XRP,xrp,1133,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53615837759.0,99988316618.0,False,,4,,,,2023-11-06T14:38:00.000Z,0.7279208146431762,2981886804.212146,95.5928,2.32106354,13.43762561,26.36643865,39.16624749,46.15528845,16.29632056,39028084299.30765,2.9243,72792081464.32,,2023-11-06T14:38:00.000Z,,,,,,2023-11-06 06:39:00.144547
4,1839,BNB,BNB,bnb,1743,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702741.18657923,151702741.18657923,False,,5,,,,2023-11-06T14:37:00.000Z,251.69060912399218,463906486.18689436,25.1924,0.76251687,4.3690485,10.21184703,18.32126885,17.69773555,3.40781449,38182155335.029465,2.8609,38182155335.03,,2023-11-06T14:37:00.000Z,,,,,,2023-11-06 06:39:00.144547
5,3408,USDC,USDC,usd-coin,14795,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24559662116.56434,24559662116.56434,False,,6,,,,2023-11-06T14:38:00.000Z,1.0001518762070472,3566658261.3332353,30.9334,0.01518749,-0.00214432,0.01027485,0.0055677,0.01656262,-0.01198732,24563392144.892963,1.8447,24563392144.89,,2023-11-06T14:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-06 06:39:00.144547
6,5426,Solana,SOL,solana,541,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420088942.49591064,561771953.2131479,True,,7,,,,2023-11-06T14:38:00.000Z,40.272310928489404,871706815.2161882,-6.3937,-0.13127747,-1.98771275,15.97213247,71.81868116,107.67483919,72.7803662,16917952509.815619,1.2705,22623854770.7,,2023-11-06T14:38:00.000Z,,,,,,2023-11-06 06:39:00.144547
7,2010,Cardano,ADA,cardano,959,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258616935.539,36320189326.908,False,,8,,,,2023-11-06T14:37:00.000Z,0.3534370806669974,326884641.66130036,29.5108,-0.58454724,4.35058185,17.79745852,36.86563453,39.25079755,20.12342357,12461702638.052858,0.9359,15904668630.01,,2023-11-06T14:37:00.000Z,,,,,,2023-11-06 06:39:00.144547
8,74,Dogecoin,DOGE,dogecoin,820,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141719666383.70526,141719666383.70526,True,,9,,,,2023-11-06T14:38:00.000Z,0.07312897343227504,476869085.88551843,39.0151,0.67187727,4.30669332,4.35929764,19.15304689,16.17745915,-1.19438514,10363813717.804863,0.7783,10363813717.8,,2023-11-06T14:38:00.000Z,,,,,,2023-11-06 06:39:00.144547
9,1958,TRON,TRX,tron,861,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88746821726.52315,88746829738.86899,True,,10,71659659264.0,7075933975.515051,,2023-11-06T14:37:00.000Z,0.09874361737399191,204625326.03821883,31.5645,0.23595493,0.42906814,3.68659251,11.93485369,25.39076415,29.23344301,8763182207.721674,0.6566,8763182998.89,,2023-11-06T14:37:00.000Z,,,,,,2023-11-06 06:39:00.144547
10,11419,Toncoin,TON,toncoin,169,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7913862994.85901,,2023-11-06T14:38:00.000Z,2.3179486850323348,15392463.45774949,12.8876,0.95402688,2.02609637,10.19403004,10.55623139,27.60695444,86.89635456,7954949751.671653,0.596,11699981652.6,,2023-11-06T14:38:00.000Z,,,,,,2023-11-06 06:39:00.144547
11,1975,Chainlink,LINK,chainlink,1406,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-06T14:37:00.000Z,12.580844505947802,702335435.7039471,7.2064,0.41808176,5.0684918,10.09543959,65.66060578,102.0025603,71.05469625,7005642891.408137,0.5261,12580844505.95,,2023-11-06T14:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-06 06:39:00.144547
12,3890,Polygon,MATIC,polygon,1044,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244522331.079987,10000000000.0,False,,13,,,,2023-11-06T14:37:00.000Z,0.7105745505258435,257343419.62474993,24.3962,0.22289492,3.68382013,10.25626689,24.59321724,28.88177927,5.27263788,6568922300.233285,0.4922,7105745505.26,,2023-11-06T14:37:00.000Z,,,,,,2023-11-06 06:39:00.144547
13,6636,Polkadot,DOT,polkadot-new,605,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1280142342.4484863,1374396706.0091891,True,,14,,,,2023-11-06T14:37:00.000Z,4.856791441807922,192385501.05942836,6.4253,-0.12680491,1.52595911,12.03610907,18.92137383,14.28986414,-3.06908015,6217384373.099754,0.4659,6675158159.39,,2023-11-06T14:37:00.000Z,,,,,,2023-11-06 06:39:00.144547
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1476,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87097067,163841.87097067,False,,15,,,,2023-11-06T14:38:00.000Z,35151.02870069038,142728274.03366512,21.0472,0.05360807,0.48375321,1.47734315,25.7662265,36.95717375,19.56947971,5759210308.864831,0.4321,5759210308.86,,2023-11-06T14:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-06 06:39:00.144547
0,1,Bitcoin,BTC,bitcoin,10520,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19534887.0,19534887.0,False,,1,,,,2023-11-06T14:38:00.000Z,35098.01018621368,13368309024.214117,25.5734,0.07099747,0.5565135,1.33132338,25.55893586,36.7909599,19.28515471,685635662912.5332,51.3733,737058213910.49,,2023-11-06T14:38:00.000Z,,,,,,2023-11-06 06:39:00.144547
1,1027,Ethereum,ETH,ethereum,7714,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120269157.95539106,120269157.95539106,True,,2,,,,2023-11-06T14:38:00.000Z,1905.8064765289012,8364196319.902227,21.482,0.35272482,1.52083214,4.91102088,16.09577437,17.25275905,3.72172707,229209740158.0617,17.1742,229209740158.06,,2023-11-06T14:38:00.000Z,,,,,,2023-11-06 06:39:00.144547
2,825,Tether USDt,USDT,tether,65153,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,85392259446.54083,88623656723.66243,True,,3,,,,2023-11-06T14:37:00.000Z,1.0008992142791153,28695442210.8788,21.1467,0.01484611,-0.01555469,0.03123628,0.03607924,0.15736994,0.15956426,85469045385.56108,6.4188,88703348381.26,,2023-11-06T14:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-11-06 06:39:00.144547
3,52,XRP,XRP,xrp,1133,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53615837759.0,99988316618.0,False,,4,,,,2023-11-06T14:38:00.000Z,0.7279208146431762,2981886804.212146,95.5928,2.32106354,13.43762561,26.36643865,39.16624749,46.15528845,16.29632056,39028084299.30765,2.9243,72792081464.32,,2023-11-06T14:38:00.000Z,,,,,,2023-11-06 06:39:00.144547
4,1839,BNB,BNB,bnb,1743,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702741.18657923,151702741.18657923,False,,5,,,,2023-11-06T14:37:00.000Z,251.69060912399218,463906486.18689436,25.1924,0.76251687,4.3690485,10.21184703,18.32126885,17.69773555,3.40781449,38182155335.029465,2.8609,38182155335.03,,2023-11-06T14:37:00.000Z,,,,,,2023-11-06 06:39:00.144547
5,3408,USDC,USDC,usd-coin,14795,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24559662116.56434,24559662116.56434,False,,6,,,,2023-11-06T14:38:00.000Z,1.0001518762070472,3566658261.3332353,30.9334,0.01518749,-0.00214432,0.01027485,0.0055677,0.01656262,-0.01198732,24563392144.892963,1.8447,24563392144.89,,2023-11-06T14:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-06 06:39:00.144547
6,5426,Solana,SOL,solana,541,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420088942.49591064,561771953.2131479,True,,7,,,,2023-11-06T14:38:00.000Z,40.272310928489404,871706815.2161882,-6.3937,-0.13127747,-1.98771275,15.97213247,71.81868116,107.67483919,72.7803662,16917952509.815619,1.2705,22623854770.7,,2023-11-06T14:38:00.000Z,,,,,,2023-11-06 06:39:00.144547
7,2010,Cardano,ADA,cardano,959,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258616935.539,36320189326.908,False,,8,,,,2023-11-06T14:37:00.000Z,0.3534370806669974,326884641.66130036,29.5108,-0.58454724,4.35058185,17.79745852,36.86563453,39.25079755,20.12342357,12461702638.052858,0.9359,15904668630.01,,2023-11-06T14:37:00.000Z,,,,,,2023-11-06 06:39:00.144547
8,74,Dogecoin,DOGE,dogecoin,820,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141719666383.70526,141719666383.70526,True,,9,,,,2023-11-06T14:38:00.000Z,0.07312897343227504,476869085.88551843,39.0151,0.67187727,4.30669332,4.35929764,19.15304689,16.17745915,-1.19438514,10363813717.804863,0.7783,10363813717.8,,2023-11-06T14:38:00.000Z,,,,,,2023-11-06 06:39:00.144547
9,1958,TRON,TRX,tron,861,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88746821726.52315,88746829738.86899,True,,10,71659659264.0,7075933975.515051,,2023-11-06T14:37:00.000Z,0.09874361737399191,204625326.03821883,31.5645,0.23595493,0.42906814,3.68659251,11.93485369,25.39076415,29.23344301,8763182207.721674,0.6566,8763182998.89,,2023-11-06T14:37:00.000Z,,,,,,2023-11-06 06:39:00.144547
10,11419,Toncoin,TON,toncoin,169,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7913862994.85901,,2023-11-06T14:38:00.000Z,2.3179486850323348,15392463.45774949,12.8876,0.95402688,2.02609637,10.19403004,10.55623139,27.60695444,86.89635456,7954949751.671653,0.596,11699981652.6,,2023-11-06T14:38:00.000Z,,,,,,2023-11-06 06:39:00.144547
11,1975,Chainlink,LINK,chainlink,1406,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-06T14:37:00.000Z,12.580844505947802,702335435.7039471,7.2064,0.41808176,5.0684918,10.09543959,65.66060578,102.0025603,71.05469625,7005642891.408137,0.5261,12580844505.95,,2023-11-06T14:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-06 06:39:00.144547
12,3890,Polygon,MATIC,polygon,1044,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244522331.079987,10000000000.0,False,,13,,,,2023-11-06T14:37:00.000Z,0.7105745505258435,257343419.62474993,24.3962,0.22289492,3.68382013,10.25626689,24.59321724,28.88177927,5.27263788,6568922300.233285,0.4922,7105745505.26,,2023-11-06T14:37:00.000Z,,,,,,2023-11-06 06:39:00.144547
13,6636,Polkadot,DOT,polkadot-new,605,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1280142342.4484863,1374396706.0091891,True,,14,,,,2023-11-06T14:37:00.000Z,4.856791441807922,192385501.05942836,6.4253,-0.12680491,1.52595911,12.03610907,18.92137383,14.28986414,-3.06908015,6217384373.099754,0.4659,6675158159.39,,2023-11-06T14:37:00.000Z,,,,,,2023-11-06 06:39:00.144547
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1476,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87097067,163841.87097067,False,,15,,,,2023-11-06T14:38:00.000Z,35151.02870069038,142728274.03366512,21.0472,0.05360807,0.48375321,1.47734315,25.7662265,36.95717375,19.56947971,5759210308.864831,0.4321,5759210308.86,,2023-11-06T14:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-06 06:39:00.144547
0,1,Bitcoin,BTC,bitcoin,10520,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19534887.0,19534887.0,False,,1,,,,2023-11-06T14:39:00.000Z,35119.521272734186,13369222303.172516,25.5735,0.1402361,0.60764007,1.40312368,25.63094355,36.78242733,19.32495735,686055879556.9585,51.5358,737509946727.42,,2023-11-06T14:39:00.000Z,,,,,,2023-11-06 06:40:01.265665
